	Manipulation	d ecrasement	Filename	cristallisation_sel_2025-06-06bis.dat	Date	11/6/2025	Time	10:54:00 s	Remarque	ecrasement de  .... d'une epaisseur de 	TempsEntreMesure	60.000 s	TempsRelaxation	0.000 s	CourseTotal	0.000 mm	NbrEcrasement	0



Temps(s)	Position(mm)	Force(g)	Mouvement(0 ou 1)	Résistance(ohm)
177390.046	0.000	8.420	0	0.000
177450.021	0.000	8.418	0	0.000
177510.025	0.000	8.425	0	0.000
177570.035	0.000	8.440	0	0.000
177630.039	0.000	8.425	0	0.000
177690.054	0.000	8.421	0	0.000
177750.038	0.000	8.409	0	0.000
177810.028	0.000	8.420	0	0.000
177870.037	0.000	8.426	0	0.000
177930.042	0.000	8.430	0	0.000
177990.046	0.000	8.427	0	0.000
178050.051	0.000	8.413	0	0.000
178110.030	0.000	8.408	0	0.000
178170.020	0.000	8.407	0	0.000
178230.039	0.000	8.418	0	0.000
178290.039	0.000	8.410	0	0.000
178350.033	0.000	8.406	0	0.000
178410.037	0.000	8.414	0	0.000
178470.027	0.000	8.427	0	0.000
178530.021	0.000	8.419	0	0.000
178590.021	0.000	8.406	0	0.000
178650.030	0.000	8.410	0	0.000
178710.040	0.000	8.422	0	0.000
178770.029	0.000	8.423	0	0.000
178830.019	0.000	8.422	0	0.000
178890.038	0.000	8.443	0	0.000
178950.043	0.000	8.429	0	0.000
179010.042	0.000	8.408	0	0.000
179070.042	0.000	8.417	0	0.000
179130.016	0.000	8.429	0	0.000
179190.026	0.000	8.429	0	0.000
179250.040	0.000	8.418	0	0.000
179310.020	0.000	8.418	0	0.000
179370.009	0.000	8.413	0	0.000
179430.019	0.000	8.416	0	0.000
179490.013	0.000	8.424	0	0.000
179550.018	0.000	8.420	0	0.000
179610.032	0.000	8.401	0	0.000
179670.041	0.000	8.419	0	0.000
179730.031	0.000	8.432	0	0.000
179790.015	0.000	8.440	0	0.000
179850.040	0.000	8.446	0	0.000
179910.044	0.000	8.429	0	0.000
179970.044	0.000	8.419	0	0.000
180030.054	0.000	8.440	0	0.000
180090.028	0.000	8.435	0	0.000
180150.032	0.000	8.421	0	0.000
180210.062	0.000	8.417	0	0.000
180270.051	0.000	8.417	0	0.000
180330.021	0.000	8.390	0	0.000
180390.015	0.000	8.414	0	0.000
180450.040	0.000	8.422	0	0.000
180510.044	0.000	8.427	0	0.000
180570.039	0.000	8.420	0	0.000
180630.033	0.000	8.421	0	0.000
180690.023	0.000	8.435	0	0.000
180750.042	0.000	8.436	0	0.000
180810.042	0.000	8.440	0	0.000
180870.026	0.000	8.429	0	0.000
180930.020	0.000	8.439	0	0.000
180990.035	0.000	8.428	0	0.000
181050.039	0.000	8.424	0	0.000
181110.039	0.000	8.421	0	0.000
181170.038	0.000	8.434	0	0.000
181230.023	0.000	8.426	0	0.000
181290.017	0.000	8.423	0	0.000
181350.007	0.000	8.434	0	0.000
181410.011	0.000	8.421	0	0.000
181470.036	0.000	8.418	0	0.000
181530.040	0.000	8.422	0	0.000
181590.020	0.000	8.416	0	0.000
181650.014	0.000	8.423	0	0.000
181710.019	0.000	8.420	0	0.000
181770.033	0.000	8.420	0	0.000
181830.048	0.000	8.401	0	0.000
181890.047	0.000	8.414	0	0.000
181950.047	0.000	8.417	0	0.000
182010.036	0.000	8.412	0	0.000
182070.021	0.000	8.422	0	0.000
182130.035	0.000	8.422	0	0.000
182190.049	0.000	8.415	0	0.000
182250.034	0.000	8.431	0	0.000
182310.033	0.000	8.432	0	0.000
182370.028	0.000	8.420	0	0.000
182430.032	0.000	8.420	0	0.000
182490.052	0.000	8.421	0	0.000
182550.041	0.000	8.429	0	0.000
182610.031	0.000	8.446	0	0.000
182670.015	0.000	8.434	0	0.000
182730.025	0.000	8.419	0	0.000
182790.029	0.000	8.438	0	0.000
182850.024	0.000	8.446	0	0.000
182910.028	0.000	8.437	0	0.000
182970.028	0.000	8.425	0	0.000
183030.032	0.000	8.436	0	0.000
183090.032	0.000	8.442	0	0.000
183150.016	0.000	8.428	0	0.000
183210.031	0.000	8.419	0	0.000
183270.060	0.000	8.432	0	0.000
183330.055	0.000	8.438	0	0.000
183390.054	0.000	8.427	0	0.000
183450.033	0.000	8.430	0	0.000
183510.028	0.000	8.426	0	0.000
183570.032	0.000	8.418	0	0.000
183630.027	0.000	8.416	0	0.000
183690.031	0.000	8.415	0	0.000
183750.026	0.000	8.423	0	0.000
183810.020	0.000	8.412	0	0.000
183870.020	0.000	8.422	0	0.000
183930.039	0.000	8.437	0	0.000
183990.049	0.000	8.444	0	0.000
184050.028	0.000	8.430	0	0.000
184110.033	0.000	8.428	0	0.000
184170.047	0.000	8.415	0	0.000
184230.042	0.000	8.440	0	0.000
184290.031	0.000	8.429	0	0.000
184350.031	0.000	8.439	0	0.000
184410.030	0.000	8.437	0	0.000
184470.015	0.000	8.449	0	0.000
184530.009	0.000	8.458	0	0.000
184590.019	0.000	8.439	0	0.000
184650.033	0.000	8.440	0	0.000
184710.037	0.000	8.448	0	0.000
184770.027	0.000	8.434	0	0.000
184830.031	0.000	8.420	0	0.000
184890.036	0.000	8.436	0	0.000
184950.015	0.000	8.433	0	0.000
185010.030	0.000	8.440	0	0.000
185070.039	0.000	8.430	0	0.000
185130.034	0.000	8.430	0	0.000
185190.023	0.000	8.439	0	0.000
185250.013	0.000	8.423	0	0.000
185310.032	0.000	8.427	0	0.000
185370.022	0.000	8.432	0	0.000
185430.006	0.000	8.440	0	0.000
185490.021	0.000	8.425	0	0.000
185550.035	0.000	8.424	0	0.000
185610.035	0.000	8.445	0	0.000
185670.039	0.000	8.442	0	0.000
185730.039	0.000	8.434	0	0.000
185790.038	0.000	8.430	0	0.000
185850.048	0.000	8.428	0	0.000
185910.052	0.000	8.428	0	0.000
185970.032	0.000	8.433	0	0.000
186030.016	0.000	8.444	0	0.000
186090.040	0.000	8.460	0	0.000
186150.030	0.000	8.466	0	0.000
186210.019	0.000	8.455	0	0.000
186270.019	0.000	8.448	0	0.000
186330.013	0.000	8.447	0	0.000
186390.013	0.000	8.429	0	0.000
186450.027	0.000	8.420	0	0.000
186510.047	0.000	8.436	0	0.000
186570.036	0.000	8.441	0	0.000
186630.031	0.000	8.450	0	0.000
186690.030	0.000	8.448	0	0.000
186750.040	0.000	8.450	0	0.000
186810.049	0.000	8.427	0	0.000
186870.044	0.000	8.436	0	0.000
186930.048	0.000	8.430	0	0.000
186990.043	0.000	8.434	0	0.000
187050.027	0.000	8.442	0	0.000
187110.022	0.000	8.443	0	0.000
187170.026	0.000	8.435	0	0.000
187230.031	0.000	8.439	0	0.000
187290.035	0.000	8.445	0	0.000
187350.039	0.000	8.437	0	0.000
187410.029	0.000	8.428	0	0.000
187470.038	0.000	8.445	0	0.000
187530.028	0.000	8.442	0	0.000
187590.002	0.000	8.426	0	0.000
187650.027	0.000	8.448	0	0.000
187710.026	0.000	8.433	0	0.000
187770.001	0.000	8.434	0	0.000
187830.025	0.000	8.439	0	0.000
187890.040	0.000	8.464	0	0.000
187950.044	0.000	8.465	0	0.000
188010.054	0.000	8.449	0	0.000
188070.033	0.000	8.450	0	0.000
188130.013	0.000	8.450	0	0.000
188190.017	0.000	8.446	0	0.000
188250.022	0.000	8.464	0	0.000
188310.036	0.000	8.444	0	0.000
188370.041	0.000	8.443	0	0.000
188430.015	0.000	8.454	0	0.000
188490.020	0.000	8.450	0	0.000
188550.039	0.000	8.463	0	0.000
188610.033	0.000	8.444	0	0.000
188670.023	0.000	8.447	0	0.000
188730.012	0.000	8.456	0	0.000
188790.002	0.000	8.448	0	0.000
188850.026	0.000	8.447	0	0.000
188910.036	0.000	8.450	0	0.000
188970.035	0.000	8.437	0	0.000
189030.035	0.000	8.437	0	0.000
189090.014	0.000	8.453	0	0.000
189150.014	0.000	8.458	0	0.000
189210.013	0.000	8.435	0	0.000
189270.023	0.000	8.445	0	0.000
189330.027	0.000	8.435	0	0.000
189390.017	0.000	8.427	0	0.000
189450.031	0.000	8.441	0	0.000
189510.031	0.000	8.437	0	0.000
189570.010	0.000	8.457	0	0.000
189630.005	0.000	8.460	0	0.000
189690.019	0.000	8.448	0	0.000
189750.019	0.000	8.445	0	0.000
189810.023	0.000	8.457	0	0.000
189870.038	0.000	8.467	0	0.000
189930.022	0.000	8.430	0	0.000
189990.031	0.000	8.437	0	0.000
190050.036	0.000	8.445	0	0.000
190110.015	0.000	8.437	0	0.000
190170.040	0.000	8.440	0	0.000
190230.039	0.000	8.450	0	0.000
190290.009	0.000	8.449	0	0.000
190350.008	0.000	8.445	0	0.000
190410.013	0.000	8.450	0	0.000
190470.032	0.000	8.448	0	0.000
190530.037	0.000	8.458	0	0.000
190590.026	0.000	8.456	0	0.000
190650.041	0.000	8.456	0	0.000
190710.045	0.000	8.461	0	0.000
190770.030	0.000	8.443	0	0.000
190830.034	0.000	8.450	0	0.000
190890.039	0.000	8.452	0	0.000
190950.018	0.000	8.454	0	0.000
191010.023	0.000	8.454	0	0.000
191070.027	0.000	8.437	0	0.000
191130.007	0.000	8.447	0	0.000
191190.026	0.000	8.445	0	0.000
191250.050	0.000	8.444	0	0.000
191310.040	0.000	8.440	0	0.000
191370.039	0.000	8.451	0	0.000
191430.054	0.000	8.451	0	0.000
191490.038	0.000	8.470	0	0.000
191550.018	0.000	8.448	0	0.000
191610.012	0.000	8.435	0	0.000
191670.017	0.000	8.432	0	0.000
191730.036	0.000	8.431	0	0.000
191790.026	0.000	8.433	0	0.000
191850.020	0.000	8.440	0	0.000
191910.025	0.000	8.457	0	0.000
191970.014	0.000	8.461	0	0.000
192030.019	0.000	8.450	0	0.000
192090.023	0.000	8.460	0	0.000
192150.033	0.000	8.456	0	0.000
192210.027	0.000	8.446	0	0.000
192270.007	0.000	8.445	0	0.000
192330.006	0.000	8.453	0	0.000
192390.016	0.000	8.451	0	0.000
192450.025	0.000	8.457	0	0.000
192510.019	0.000	8.450	0	0.000
192570.034	0.000	8.447	0	0.000
192630.048	0.000	8.449	0	0.000
192690.048	0.000	8.448	0	0.000
192750.057	0.000	8.429	0	0.000
192810.047	0.000	8.426	0	0.000
192870.021	0.000	8.444	0	0.000
192930.021	0.000	8.453	0	0.000
192990.030	0.000	8.454	0	0.000
193050.015	0.000	8.445	0	0.000
193110.024	0.000	8.452	0	0.000
193170.034	0.000	8.444	0	0.000
193230.013	0.000	8.447	0	0.000
193290.003	0.000	8.443	0	0.000
193350.012	0.000	8.438	0	0.000
193410.037	0.000	8.436	0	0.000
193470.036	0.000	8.429	0	0.000
193530.021	0.000	8.437	0	0.000
193590.040	0.000	8.444	0	0.000
193650.045	0.000	8.459	0	0.000
193710.044	0.000	8.453	0	0.000
193770.043	0.000	8.462	0	0.000
193830.033	0.000	8.467	0	0.000
193890.022	0.000	8.455	0	0.000
193950.007	0.000	8.454	0	0.000
194010.016	0.000	8.455	0	0.000
194070.021	0.000	8.450	0	0.000
194130.035	0.000	8.449	0	0.000
194190.035	0.000	8.455	0	0.000
194250.034	0.000	8.463	0	0.000
194310.044	0.000	8.459	0	0.000
194370.038	0.000	8.459	0	0.000
194430.028	0.000	8.469	0	0.000
194490.022	0.000	8.466	0	0.000
194550.027	0.000	8.467	0	0.000
194610.026	0.000	8.459	0	0.000
194670.036	0.000	8.451	0	0.000
194730.030	0.000	8.456	0	0.000
194790.015	0.000	8.457	0	0.000
194850.024	0.000	8.443	0	0.000
194910.024	0.000	8.450	0	0.000
194970.018	0.000	8.457	0	0.000
195030.022	0.000	8.435	0	0.000
195090.032	0.000	8.451	0	0.000
195150.036	0.000	8.448	0	0.000
195210.021	0.000	8.452	0	0.000
195270.035	0.000	8.449	0	0.000
195330.040	0.000	8.451	0	0.000
195390.019	0.000	8.463	0	0.000
195450.009	0.000	8.474	0	0.000
195510.018	0.000	8.466	0	0.000
195570.033	0.000	8.453	0	0.000
195630.042	0.000	8.455	0	0.000
195690.042	0.000	8.460	0	0.000
195750.031	0.000	8.464	0	0.000
195810.046	0.000	8.444	0	0.000
195870.035	0.000	8.439	0	0.000
195930.025	0.000	8.457	0	0.000
195990.039	0.000	8.440	0	0.000
196050.024	0.000	8.451	0	0.000
196110.023	0.000	8.465	0	0.000
196170.028	0.000	8.467	0	0.000
196230.012	0.000	8.459	0	0.000
196290.022	0.000	8.450	0	0.000
196350.036	0.000	8.456	0	0.000
196410.045	0.000	8.447	0	0.000
196470.040	0.000	8.450	0	0.000
196530.019	0.000	8.451	0	0.000
196590.029	0.000	8.464	0	0.000
196650.033	0.000	8.476	0	0.000
196710.013	0.000	8.467	0	0.000
196770.027	0.000	8.466	0	0.000
196830.047	0.000	8.465	0	0.000
196890.026	0.000	8.459	0	0.000
196950.026	0.000	8.451	0	0.000
197010.035	0.000	8.443	0	0.000
197070.040	0.000	8.448	0	0.000
197130.044	0.000	8.474	0	0.000
197190.029	0.000	8.472	0	0.000
197250.013	0.000	8.456	0	0.000
197310.008	0.000	8.466	0	0.000
197370.007	0.000	8.443	0	0.000
197430.007	0.000	8.440	0	0.000
197490.026	0.000	8.446	0	0.000
197550.036	0.000	8.447	0	0.000
197610.025	0.000	8.456	0	0.000
197670.019	0.000	8.462	0	0.000
197730.024	0.000	8.452	0	0.000
197790.038	0.000	8.457	0	0.000
197850.023	0.000	8.467	0	0.000
197910.017	0.000	8.455	0	0.000
197970.022	0.000	8.458	0	0.000
198030.031	0.000	8.439	0	0.000
198090.036	0.000	8.431	0	0.000
198150.040	0.000	8.446	0	0.000
198210.055	0.000	8.452	0	0.000
198270.044	0.000	8.462	0	0.000
198330.024	0.000	8.466	0	0.000
198390.033	0.000	8.453	0	0.000
198450.038	0.000	8.450	0	0.000
198510.037	0.000	8.448	0	0.000
198570.052	0.000	8.452	0	0.000
198630.036	0.000	8.438	0	0.000
198690.041	0.000	8.457	0	0.000
198750.030	0.000	8.466	0	0.000
198810.015	0.000	8.464	0	0.000
198870.024	0.000	8.444	0	0.000
198930.038	0.000	8.464	0	0.000
198990.043	0.000	8.470	0	0.000
199050.037	0.000	8.476	0	0.000
199110.032	0.000	8.456	0	0.000
199170.036	0.000	8.455	0	0.000
199230.026	0.000	8.466	0	0.000
199290.015	0.000	8.452	0	0.000
199350.025	0.000	8.446	0	0.000
199410.039	0.000	8.460	0	0.000
199470.044	0.000	8.463	0	0.000
199530.043	0.000	8.459	0	0.000
199590.058	0.000	8.449	0	0.000
199650.032	0.000	8.454	0	0.000
199710.032	0.000	8.448	0	0.000
199770.046	0.000	8.447	0	0.000
199830.031	0.000	8.461	0	0.000
199890.015	0.000	8.442	0	0.000
199950.005	0.000	8.440	0	0.000
200010.014	0.000	8.452	0	0.000
200070.019	0.000	8.467	0	0.000
200130.028	0.000	8.463	0	0.000
200190.027	0.000	8.445	0	0.000
200250.007	0.000	8.450	0	0.000
200310.001	0.000	8.458	0	0.000
200370.001	0.000	8.470	0	0.000
200430.015	0.000	8.450	0	0.000
200490.030	0.000	8.438	0	0.000
200550.019	0.000	8.443	0	0.000
200610.029	0.000	8.434	0	0.000
200670.028	0.000	8.437	0	0.000
200730.028	0.000	8.433	0	0.000
200790.047	0.000	8.443	0	0.000
200850.037	0.000	8.449	0	0.000
200910.041	0.000	8.451	0	0.000
200970.046	0.000	8.445	0	0.000
201030.025	0.000	8.449	0	0.000
201090.025	0.000	8.450	0	0.000
201150.024	0.000	8.442	0	0.000
201210.009	0.000	8.411	0	0.000
201270.008	0.000	8.418	0	0.000
201330.018	0.000	8.439	0	0.000
201390.032	0.000	8.433	0	0.000
201450.031	0.000	8.440	0	0.000
201510.031	0.000	8.437	0	0.000
201570.030	0.000	8.456	0	0.000
201630.020	0.000	8.437	0	0.000
201690.019	0.000	8.442	0	0.000
201750.029	0.000	8.459	0	0.000
201810.028	0.000	8.457	0	0.000
201870.023	0.000	8.461	0	0.000
201930.042	0.000	8.446	0	0.000
201990.032	0.000	8.440	0	0.000
202050.031	0.000	8.431	0	0.000
202110.046	0.000	8.436	0	0.000
202170.020	0.000	8.430	0	0.000
202230.030	0.000	8.443	0	0.000
202290.039	0.000	8.433	0	0.000
202350.024	0.000	8.427	0	0.000
202410.038	0.000	8.433	0	0.000
202470.043	0.000	8.444	0	0.000
202530.027	0.000	8.443	0	0.000
202590.017	0.000	8.436	0	0.000
202650.016	0.000	8.437	0	0.000
202710.041	0.000	8.452	0	0.000
202770.055	0.000	8.450	0	0.000
202830.029	0.000	8.450	0	0.000
202890.034	0.000	8.451	0	0.000
202950.053	0.000	8.460	0	0.000
203010.033	0.000	8.464	0	0.000
203070.032	0.000	8.455	0	0.000
203130.042	0.000	8.446	0	0.000
203190.021	0.000	8.435	0	0.000
203250.021	0.000	8.441	0	0.000
203310.035	0.000	8.434	0	0.000
203370.020	0.000	8.440	0	0.000
203430.029	0.000	8.447	0	0.000
203490.059	0.000	8.430	0	0.000
203550.038	0.000	8.433	0	0.000
203610.018	0.000	8.426	0	0.000
203670.037	0.000	8.440	0	0.000
203730.047	0.000	8.439	0	0.000
203790.036	0.000	8.424	0	0.000
203850.041	0.000	8.422	0	0.000
203910.040	0.000	8.438	0	0.000
203970.030	0.000	8.456	0	0.000
204030.044	0.000	8.449	0	0.000
204090.038	0.000	8.445	0	0.000
204150.023	0.000	8.437	0	0.000
204210.042	0.000	8.446	0	0.000
204270.057	0.000	8.427	0	0.000
204330.056	0.000	8.432	0	0.000
204390.051	0.000	8.431	0	0.000
204450.035	0.000	8.433	0	0.000
204510.015	0.000	8.444	0	0.000
204570.009	0.000	8.443	0	0.000
204630.019	0.000	8.459	0	0.000
204690.038	0.000	8.454	0	0.000
204750.048	0.000	8.466	0	0.000
204810.027	0.000	8.469	0	0.000
204870.012	0.000	8.458	0	0.000
204930.006	0.000	8.445	0	0.000
204990.016	0.000	8.446	0	0.000
205050.030	0.000	8.443	0	0.000
205110.035	0.000	8.443	0	0.000
205170.039	0.000	8.439	0	0.000
205230.044	0.000	8.445	0	0.000
205290.048	0.000	8.460	0	0.000
205350.032	0.000	8.445	0	0.000
205410.022	0.000	8.446	0	0.000
205470.031	0.000	8.438	0	0.000
205530.046	0.000	8.450	0	0.000
205590.040	0.000	8.438	0	0.000
205650.025	0.000	8.468	0	0.000
205710.039	0.000	8.464	0	0.000
205770.039	0.000	8.465	0	0.000
205830.023	0.000	8.458	0	0.000
205890.028	0.000	8.450	0	0.000
205950.032	0.000	8.451	0	0.000
206010.017	0.000	8.437	0	0.000
206070.021	0.000	8.447	0	0.000
206130.031	0.000	8.444	0	0.000
206190.030	0.000	8.449	0	0.000
206250.045	0.000	8.460	0	0.000
206310.054	0.000	8.462	0	0.000
206370.039	0.000	8.459	0	0.000
206430.028	0.000	8.444	0	0.000
206490.023	0.000	8.449	0	0.000
206550.007	0.000	8.457	0	0.000
206610.026	0.000	8.449	0	0.000
206670.036	0.000	8.459	0	0.000
206730.040	0.000	8.456	0	0.000
206790.035	0.000	8.452	0	0.000
206850.014	0.000	8.441	0	0.000
206910.034	0.000	8.450	0	0.000
206970.048	0.000	8.460	0	0.000
207030.043	0.000	8.450	0	0.000
207090.042	0.000	8.428	0	0.000
207150.042	0.000	8.433	0	0.000
207210.046	0.000	8.448	0	0.000
207270.036	0.000	8.448	0	0.000
207330.035	0.000	8.445	0	0.000
207390.055	0.000	8.451	0	0.000
207450.034	0.000	8.443	0	0.000
207510.034	0.000	8.431	0	0.000
207570.048	0.000	8.432	0	0.000
207630.028	0.000	8.446	0	0.000
207690.012	0.000	8.444	0	0.000
207750.027	0.000	8.449	0	0.000
207810.036	0.000	8.429	0	0.000
207870.041	0.000	8.438	0	0.000
207930.045	0.000	8.452	0	0.000
207990.044	0.000	8.448	0	0.000
208050.049	0.000	8.432	0	0.000
208110.033	0.000	8.463	0	0.000
208170.013	0.000	8.451	0	0.000
208230.027	0.000	8.445	0	0.000
208290.037	0.000	8.445	0	0.000
208350.021	0.000	8.463	0	0.000
208410.041	0.000	8.479	0	0.000
208470.040	0.000	8.488	0	0.000
208530.015	0.000	8.462	0	0.000
208590.024	0.000	8.466	0	0.000
208650.029	0.000	8.469	0	0.000
208710.023	0.000	8.471	0	0.000
208770.028	0.000	8.472	0	0.000
208830.017	0.000	8.470	0	0.000
208890.007	0.000	8.461	0	0.000
208950.011	0.000	8.466	0	0.000
209010.011	0.000	8.466	0	0.000
209070.025	0.000	8.467	0	0.000
209130.040	0.000	8.466	0	0.000
209190.019	0.000	8.467	0	0.000
209250.018	0.000	8.467	0	0.000
209310.028	0.000	8.482	0	0.000
209370.037	0.000	8.472	0	0.000
209430.052	0.000	8.478	0	0.000
209490.046	0.000	8.470	0	0.000
209550.046	0.000	8.468	0	0.000
209610.035	0.000	8.467	0	0.000
209670.035	0.000	8.461	0	0.000
209730.054	0.000	8.453	0	0.000
209790.034	0.000	8.449	0	0.000
209850.028	0.000	8.456	0	0.000
209910.048	0.000	8.447	0	0.000
209970.042	0.000	8.443	0	0.000
210030.047	0.000	8.460	0	0.000
210090.046	0.000	8.455	0	0.000
210150.026	0.000	8.460	0	0.000
210210.025	0.000	8.453	0	0.000
210270.035	0.000	8.455	0	0.000
210330.034	0.000	8.465	0	0.000
210390.019	0.000	8.466	0	0.000
210450.013	0.000	8.459	0	0.000
210510.012	0.000	8.463	0	0.000
210570.022	0.000	8.448	0	0.000
210630.021	0.000	8.450	0	0.000
210690.006	0.000	8.461	0	0.000
210750.020	0.000	8.476	0	0.000
210810.025	0.000	8.470	0	0.000
210870.039	0.000	8.470	0	0.000
210930.034	0.000	8.484	0	0.000
210990.033	0.000	8.478	0	0.000
211050.048	0.000	8.455	0	0.000
211110.047	0.000	8.451	0	0.000
211170.057	0.000	8.471	0	0.000
211230.046	0.000	8.473	0	0.000
211290.036	0.000	8.457	0	0.000
211350.020	0.000	8.455	0	0.000
211410.030	0.000	8.462	0	0.000
211470.034	0.000	8.457	0	0.000
211530.009	0.000	8.453	0	0.000
211590.018	0.000	8.460	0	0.000
211650.043	0.000	8.472	0	0.000
211710.042	0.000	8.465	0	0.000
211770.032	0.000	8.457	0	0.000
211830.016	0.000	8.454	0	0.000
211890.010	0.000	8.457	0	0.000
211950.035	0.000	8.470	0	0.000
212010.054	0.000	8.457	0	0.000
212070.049	0.000	8.459	0	0.000
212130.028	0.000	8.466	0	0.000
212190.028	0.000	8.461	0	0.000
212250.037	0.000	8.458	0	0.000
212310.027	0.000	8.440	0	0.000
212370.026	0.000	8.455	0	0.000
212430.036	0.000	8.448	0	0.000
212490.025	0.000	8.442	0	0.000
212550.015	0.000	8.451	0	0.000
212610.024	0.000	8.457	0	0.000
212670.024	0.000	8.469	0	0.000
212730.028	0.000	8.477	0	0.000
212790.033	0.000	8.463	0	0.000
212850.032	0.000	8.470	0	0.000
212910.037	0.000	8.464	0	0.000
212970.021	0.000	8.461	0	0.000
213030.030	0.000	8.469	0	0.000
213090.045	0.000	8.485	0	0.000
213150.044	0.000	8.470	0	0.000
213210.049	0.000	8.462	0	0.000
213270.033	0.000	8.458	0	0.000
213330.038	0.000	8.458	0	0.000
213390.047	0.000	8.463	0	0.000
213450.037	0.000	8.459	0	0.000
213510.041	0.000	8.466	0	0.000
213570.046	0.000	8.470	0	0.000
213630.030	0.000	8.470	0	0.000
213690.020	0.000	8.459	0	0.000
213750.034	0.000	8.456	0	0.000
213810.054	0.000	8.457	0	0.000
213870.053	0.000	8.470	0	0.000
213930.038	0.000	8.464	0	0.000
213990.042	0.000	8.460	0	0.000
214050.047	0.000	8.464	0	0.000
214110.046	0.000	8.483	0	0.000
214170.061	0.000	8.480	0	0.000
214230.050	0.000	8.469	0	0.000
214290.024	0.000	8.456	0	0.000
214350.014	0.000	8.465	0	0.000
214410.013	0.000	8.454	0	0.000
214470.013	0.000	8.463	0	0.000
214530.027	0.000	8.483	0	0.000
214590.047	0.000	8.478	0	0.000
214650.046	0.000	8.473	0	0.000
214710.046	0.000	8.468	0	0.000
214770.040	0.000	8.473	0	0.000
214830.020	0.000	8.465	0	0.000
214890.019	0.000	8.454	0	0.000
214950.029	0.000	8.470	0	0.000
215010.033	0.000	8.469	0	0.000
215070.053	0.000	8.470	0	0.000
215130.042	0.000	8.465	0	0.000
215190.017	0.000	8.466	0	0.000
215250.011	0.000	8.474	0	0.000
215310.011	0.000	8.483	0	0.000
215370.030	0.000	8.485	0	0.000
215430.030	0.000	8.494	0	0.000
215490.034	0.000	8.485	0	0.000
215550.043	0.000	8.471	0	0.000
215610.018	0.000	8.468	0	0.000
215670.007	0.000	8.471	0	0.000
215730.027	0.000	8.476	0	0.000
215790.051	0.000	8.496	0	0.000
215850.056	0.000	8.479	0	0.000
215910.060	0.000	8.485	0	0.000
215970.045	0.000	8.472	0	0.000
216030.034	0.000	8.480	0	0.000
216090.034	0.000	8.497	0	0.000
216150.038	0.000	8.494	0	0.000
216210.053	0.000	8.491	0	0.000
216270.037	0.000	8.481	0	0.000
216330.022	0.000	8.493	0	0.000
216390.026	0.000	8.480	0	0.000
216450.021	0.000	8.486	0	0.000
216510.025	0.000	8.482	0	0.000
216570.035	0.000	8.496	0	0.000
216630.029	0.000	8.488	0	0.000
216690.029	0.000	8.480	0	0.000
216750.023	0.000	8.474	0	0.000
216810.038	0.000	8.484	0	0.000
216870.052	0.000	8.480	0	0.000
216930.031	0.000	8.474	0	0.000
216990.036	0.000	8.480	0	0.000
217050.035	0.000	8.508	0	0.000
217110.015	0.000	8.501	0	0.000
217170.014	0.000	8.500	0	0.000
217230.029	0.000	8.488	0	0.000
217290.028	0.000	8.495	0	0.000
217350.008	0.000	8.502	0	0.000
217410.027	0.000	8.487	0	0.000
217470.027	0.000	8.475	0	0.000
217530.001	0.000	8.495	0	0.000
217590.006	0.000	8.490	0	0.000
217650.015	0.000	8.481	0	0.000
217710.035	0.000	8.475	0	0.000
217770.044	0.000	8.490	0	0.000
217830.039	0.000	8.498	0	0.000
217890.038	0.000	8.513	0	0.000
217950.028	0.000	8.495	0	0.000
218010.032	0.000	8.495	0	0.000
218070.037	0.000	8.495	0	0.000
218130.021	0.000	8.499	0	0.000
218190.030	0.000	8.513	0	0.000
218250.035	0.000	8.518	0	0.000
218310.019	0.000	8.517	0	0.000
218370.019	0.000	8.520	0	0.000
218430.013	0.000	8.517	0	0.000
218490.028	0.000	8.515	0	0.000
218550.057	0.000	8.501	0	0.000
218610.042	0.000	8.496	0	0.000
218670.036	0.000	8.495	0	0.000
218730.036	0.000	8.483	0	0.000
218790.020	0.000	8.493	0	0.000
218850.025	0.000	8.495	0	0.000
218910.024	0.000	8.487	0	0.000
218970.039	0.000	8.491	0	0.000
219030.053	0.000	8.504	0	0.000
219090.043	0.000	8.504	0	0.000
219150.042	0.000	8.494	0	0.000
219210.042	0.000	8.501	0	0.000
219270.026	0.000	8.495	0	0.000
219330.021	0.000	8.489	0	0.000
219390.035	0.000	8.490	0	0.000
219450.024	0.000	8.503	0	0.000
219510.009	0.000	8.499	0	0.000
219570.018	0.000	8.483	0	0.000
219630.013	0.000	8.490	0	0.000
219690.007	0.000	8.489	0	0.000
219750.022	0.000	8.494	0	0.000
219810.016	0.000	8.500	0	0.000
219870.021	0.000	8.494	0	0.000
219930.030	0.000	8.492	0	0.000
219990.040	0.000	8.499	0	0.000
220050.034	0.000	8.513	0	0.000
220110.019	0.000	8.520	0	0.000
220170.028	0.000	8.502	0	0.000
220230.038	0.000	8.490	0	0.000
220290.032	0.000	8.494	0	0.000
220350.032	0.000	8.505	0	0.000
220410.026	0.000	8.518	0	0.000
220470.011	0.000	8.513	0	0.000
220530.025	0.000	8.486	0	0.000
220590.035	0.000	8.494	0	0.000
220650.029	0.000	8.496	0	0.000
220710.028	0.000	8.491	0	0.000
220770.033	0.000	8.501	0	0.000
220830.032	0.000	8.507	0	0.000
220890.017	0.000	8.519	0	0.000
220950.006	0.000	8.507	0	0.000
