	Manipulation	d ecrasement	Filename	cristallisation_sel_2025-18-06.dat	Date	18/6/2025	Time	09:27:15 s	Remarque	ecrasement de  .... d'une epaisseur de 	TempsEntreMesure	60.000 s	TempsRelaxation	0.000 s	CourseTotal	0.000 mm	NbrEcrasement	0



Temps(s)	Position(mm)	Force(g)	Mouvement(0 ou 1)	Résistance(ohm)
130290.037	0.000	2.590	0	0.000
130350.047	0.000	2.599	0	0.000
130410.036	0.000	2.597	0	0.000
130470.026	0.000	2.590	0	0.000
130530.010	0.000	2.598	0	0.000
130590.025	0.000	2.608	0	0.000
130650.024	0.000	2.608	0	0.000
130710.019	0.000	2.600	0	0.000
130770.043	0.000	2.607	0	0.000
130830.053	0.000	2.610	0	0.000
130890.052	0.000	2.610	0	0.000
130950.047	0.000	2.610	0	0.000
131010.051	0.000	2.613	0	0.000
131070.066	0.000	2.620	0	0.000
131130.065	0.000	2.620	0	0.000
131190.034	0.000	2.620	0	0.000
131250.019	0.000	2.621	0	0.000
131310.033	0.000	2.630	0	0.000
131370.023	0.000	2.628	0	0.000
131430.022	0.000	2.624	0	0.000
131490.032	0.000	2.630	0	0.000
131550.046	0.000	2.640	0	0.000
131610.051	0.000	2.638	0	0.000
131670.025	0.000	2.630	0	0.000
131730.025	0.000	2.636	0	0.000
131790.049	0.000	2.640	0	0.000
131850.059	0.000	2.640	0	0.000
131910.048	0.000	2.640	0	0.000
131970.023	0.000	2.647	0	0.000
132030.037	0.000	2.650	0	0.000
132090.067	0.000	2.650	0	0.000
132150.051	0.000	2.650	0	0.000
132210.036	0.000	2.650	0	0.000
132270.035	0.000	2.659	0	0.000
132330.040	0.000	2.660	0	0.000
132390.029	0.000	2.660	0	0.000
132450.043	0.000	2.663	0	0.000
132510.068	0.000	2.670	0	0.000
132570.047	0.000	2.670	0	0.000
132630.022	0.000	2.670	0	0.000
132690.011	0.000	2.670	0	0.000
132750.021	0.000	2.670	0	0.000
132810.035	0.000	2.678	0	0.000
132870.025	0.000	2.671	0	0.000
132930.014	0.000	2.677	0	0.000
132990.024	0.000	2.680	0	0.000
133050.065	0.000	2.683	0	0.000
133110.054	0.000	2.686	0	0.000
133170.039	0.000	2.680	0	0.000
133230.022	0.000	2.684	0	0.000
133290.026	0.000	2.690	0	0.000
133350.062	0.000	2.690	0	0.000
133410.055	0.000	2.690	0	0.000
133470.040	0.000	2.697	0	0.000
133530.045	0.000	2.700	0	0.000
133590.055	0.000	2.700	0	0.000
133650.048	0.000	2.700	0	0.000
133710.048	0.000	2.704	0	0.000
133770.038	0.000	2.710	0	0.000
133830.038	0.000	2.710	0	0.000
133890.046	0.000	2.710	0	0.000
133950.035	0.000	2.710	0	0.000
134010.010	0.000	2.719	0	0.000
134070.051	0.000	2.711	0	0.000
134130.064	0.000	2.710	0	0.000
134190.068	0.000	2.719	0	0.000
134250.043	0.000	2.726	0	0.000
134310.044	0.000	2.728	0	0.000
134370.053	0.000	2.720	0	0.000
134430.041	0.000	2.730	0	0.000
134490.057	0.000	2.730	0	0.000
134550.035	0.000	2.730	0	0.000
134610.025	0.000	2.730	0	0.000
134670.039	0.000	2.736	0	0.000
134730.065	0.000	2.740	0	0.000
134790.035	0.000	2.740	0	0.000
134850.023	0.000	2.740	0	0.000
134910.037	0.000	2.746	0	0.000
134970.038	0.000	2.750	0	0.000
135030.022	0.000	2.750	0	0.000
135090.030	0.000	2.750	0	0.000
135150.065	0.000	2.751	0	0.000
135210.086	0.000	2.760	0	0.000
135270.055	0.000	2.758	0	0.000
135330.023	0.000	2.756	0	0.000
135390.023	0.000	2.760	0	0.000
135450.054	0.000	2.765	0	0.000
135510.068	0.000	2.766	0	0.000
135570.068	0.000	2.760	0	0.000
135630.041	0.000	2.766	0	0.000
135690.032	0.000	2.775	0	0.000
135750.041	0.000	2.774	0	0.000
135810.054	0.000	2.770	0	0.000
135870.044	0.000	2.776	0	0.000
135930.045	0.000	2.780	0	0.000
135990.059	0.000	2.780	0	0.000
136050.027	0.000	2.780	0	0.000
136110.037	0.000	2.783	0	0.000
136170.053	0.000	2.790	0	0.000
136230.037	0.000	2.790	0	0.000
136290.035	0.000	2.790	0	0.000
136350.024	0.000	2.794	0	0.000
136410.056	0.000	2.800	0	0.000
136470.070	0.000	2.800	0	0.000
136530.038	0.000	2.791	0	0.000
136590.037	0.000	2.800	0	0.000
136650.042	0.000	2.806	0	0.000
136710.043	0.000	2.810	0	0.000
136770.037	0.000	2.810	0	0.000
136830.025	0.000	2.810	0	0.000
136890.025	0.000	2.817	0	0.000
136950.066	0.000	2.816	0	0.000
137010.049	0.000	2.810	0	0.000
137070.053	0.000	2.814	0	0.000
137130.068	0.000	2.824	0	0.000
137190.059	0.000	2.827	0	0.000
137250.063	0.000	2.820	0	0.000
137310.041	0.000	2.828	0	0.000
137370.032	0.000	2.830	0	0.000
137430.032	0.000	2.830	0	0.000
137490.015	0.000	2.830	0	0.000
137550.029	0.000	2.837	0	0.000
137610.070	0.000	2.840	0	0.000
137670.055	0.000	2.840	0	0.000
137730.037	0.000	2.840	0	0.000
137790.084	0.000	2.845	0	0.000
137850.058	0.000	2.850	0	0.000
137910.028	0.000	2.850	0	0.000
137970.020	0.000	2.844	0	0.000
138030.055	0.000	2.852	0	0.000
138090.061	0.000	2.860	0	0.000
138150.055	0.000	2.860	0	0.000
138210.038	0.000	2.860	0	0.000
138270.028	0.000	2.860	0	0.000
138330.057	0.000	2.865	0	0.000
138390.058	0.000	2.868	0	0.000
138450.058	0.000	2.860	0	0.000
138510.071	0.000	2.868	0	0.000
138570.065	0.000	2.870	0	0.000
138630.066	0.000	2.870	0	0.000
138690.029	0.000	2.870	0	0.000
138750.019	0.000	2.875	0	0.000
138810.060	0.000	2.880	0	0.000
138870.059	0.000	2.880	0	0.000
138930.017	0.000	2.875	0	0.000
138990.031	0.000	2.879	0	0.000
139050.046	0.000	2.886	0	0.000
139110.047	0.000	2.890	0	0.000
139170.057	0.000	2.880	0	0.000
139230.049	0.000	2.886	0	0.000
139290.034	0.000	2.890	0	0.000
139350.048	0.000	2.890	0	0.000
139410.043	0.000	2.884	0	0.000
139470.012	0.000	2.891	0	0.000
139530.024	0.000	2.900	0	0.000
139590.033	0.000	2.900	0	0.000
139650.031	0.000	2.900	0	0.000
139710.055	0.000	2.900	0	0.000
139770.075	0.000	2.906	0	0.000
139830.061	0.000	2.910	0	0.000
139890.056	0.000	2.900	0	0.000
139950.073	0.000	2.905	0	0.000
140010.083	0.000	2.912	0	0.000
140070.079	0.000	2.920	0	0.000
140130.043	0.000	2.916	0	0.000
140190.031	0.000	2.910	0	0.000
140250.030	0.000	2.920	0	0.000
140310.040	0.000	2.920	0	0.000
140370.071	0.000	2.920	0	0.000
140430.034	0.000	2.920	0	0.000
140490.048	0.000	2.929	0	0.000
140550.060	0.000	2.930	0	0.000
140610.044	0.000	2.930	0	0.000
140670.057	0.000	2.930	0	0.000
140730.056	0.000	2.934	0	0.000
140790.048	0.000	2.940	0	0.000
140850.052	0.000	2.933	0	0.000
140910.060	0.000	2.933	0	0.000
140970.054	0.000	2.940	0	0.000
141030.046	0.000	2.946	0	0.000
141090.035	0.000	2.949	0	0.000
141150.045	0.000	2.941	0	0.000
141210.052	0.000	2.950	0	0.000
141270.074	0.000	2.950	0	0.000
141330.031	0.000	2.950	0	0.000
141390.016	0.000	2.946	0	0.000
141450.040	0.000	2.958	0	0.000
141510.087	0.000	2.960	0	0.000
141570.091	0.000	2.960	0	0.000
141630.058	0.000	2.960	0	0.000
141690.048	0.000	2.967	0	0.000
141750.055	0.000	2.970	0	0.000
141810.034	0.000	2.970	0	0.000
141870.041	0.000	2.970	0	0.000
141930.071	0.000	2.975	0	0.000
141990.087	0.000	2.980	0	0.000
142050.077	0.000	2.980	0	0.000
142110.059	0.000	2.980	0	0.000
142170.069	0.000	2.983	0	0.000
142230.075	0.000	2.990	0	0.000
142290.065	0.000	2.986	0	0.000
142350.042	0.000	2.986	0	0.000
142410.037	0.000	2.990	0	0.000
142470.068	0.000	3.000	0	0.000
142530.073	0.000	2.997	0	0.000
142590.030	0.000	2.992	0	0.000
142650.015	0.000	3.000	0	0.000
142710.034	0.000	3.000	0	0.000
142770.063	0.000	3.000	0	0.000
142830.043	0.000	3.000	0	0.000
142890.060	0.000	3.010	0	0.000
142950.064	0.000	3.010	0	0.000
143010.021	0.000	3.010	0	0.000
143070.051	0.000	3.010	0	0.000
143130.075	0.000	3.015	0	0.000
143190.057	0.000	3.020	0	0.000
143250.042	0.000	3.018	0	0.000
143310.054	0.000	3.018	0	0.000
143370.043	0.000	3.026	0	0.000
143430.050	0.000	3.030	0	0.000
143490.054	0.000	3.030	0	0.000
143550.037	0.000	3.030	0	0.000
143610.046	0.000	3.030	0	0.000
143670.031	0.000	3.037	0	0.000
143730.048	0.000	3.038	0	0.000
143790.062	0.000	3.033	0	0.000
143850.044	0.000	3.040	0	0.000
143910.076	0.000	3.047	0	0.000
143970.075	0.000	3.050	0	0.000
144030.045	0.000	3.050	0	0.000
144090.044	0.000	3.050	0	0.000
144150.026	0.000	3.053	0	0.000
144210.043	0.000	3.057	0	0.000
144270.048	0.000	3.054	0	0.000
144330.030	0.000	3.063	0	0.000
144390.077	0.000	3.070	0	0.000
144450.081	0.000	3.070	0	0.000
144510.043	0.000	3.070	0	0.000
144570.043	0.000	3.071	0	0.000
144630.070	0.000	3.080	0	0.000
144690.079	0.000	3.080	0	0.000
144750.064	0.000	3.080	0	0.000
144810.021	0.000	3.085	0	0.000
144870.058	0.000	3.090	0	0.000
144930.087	0.000	3.090	0	0.000
144990.059	0.000	3.090	0	0.000
145050.034	0.000	3.092	0	0.000
145110.066	0.000	3.100	0	0.000
145170.075	0.000	3.100	0	0.000
145230.032	0.000	3.100	0	0.000
145290.037	0.000	3.103	0	0.000
145350.044	0.000	3.110	0	0.000
145410.043	0.000	3.110	0	0.000
145470.083	0.000	3.110	0	0.000
145530.054	0.000	3.110	0	0.000
145590.034	0.000	3.115	0	0.000
145650.046	0.000	3.120	0	0.000
145710.035	0.000	3.112	0	0.000
145770.032	0.000	3.121	0	0.000
145830.079	0.000	3.130	0	0.000
145890.064	0.000	3.130	0	0.000
145950.016	0.000	3.130	0	0.000
146010.030	0.000	3.130	0	0.000
146070.045	0.000	3.136	0	0.000
146130.082	0.000	3.140	0	0.000
146190.061	0.000	3.135	0	0.000
146250.018	0.000	3.137	0	0.000
146310.018	0.000	3.148	0	0.000
146370.030	0.000	3.150	0	0.000
146430.049	0.000	3.150	0	0.000
146490.021	0.000	3.150	0	0.000
146550.011	0.000	3.156	0	0.000
146610.038	0.000	3.160	0	0.000
146670.052	0.000	3.152	0	0.000
146730.034	0.000	3.158	0	0.000
146790.048	0.000	3.170	0	0.000
146850.081	0.000	3.170	0	0.000
146910.050	0.000	3.170	0	0.000
146970.047	0.000	3.170	0	0.000
147030.061	0.000	3.170	0	0.000
147090.036	0.000	3.177	0	0.000
147150.058	0.000	3.180	0	0.000
147210.078	0.000	3.180	0	0.000
147270.039	0.000	3.189	0	0.000
147330.027	0.000	3.190	0	0.000
147390.056	0.000	3.190	0	0.000
147450.073	0.000	3.190	0	0.000
147510.037	0.000	3.193	0	0.000
147570.054	0.000	3.200	0	0.000
147630.089	0.000	3.197	0	0.000
147690.046	0.000	3.200	0	0.000
147750.035	0.000	3.208	0	0.000
147810.077	0.000	3.210	0	0.000
147870.062	0.000	3.210	0	0.000
147930.044	0.000	3.210	0	0.000
147990.043	0.000	3.210	0	0.000
148050.032	0.000	3.219	0	0.000
148110.050	0.000	3.220	0	0.000
148170.039	0.000	3.220	0	0.000
148230.051	0.000	3.222	0	0.000
148290.063	0.000	3.230	0	0.000
148350.038	0.000	3.230	0	0.000
148410.067	0.000	3.230	0	0.000
148470.049	0.000	3.230	0	0.000
148530.048	0.000	3.230	0	0.000
148590.063	0.000	3.230	0	0.000
148650.042	0.000	3.233	0	0.000
148710.045	0.000	3.240	0	0.000
148770.049	0.000	3.240	0	0.000
148830.061	0.000	3.250	0	0.000
148890.093	0.000	3.245	0	0.000
148950.070	0.000	3.244	0	0.000
149010.064	0.000	3.250	0	0.000
149070.072	0.000	3.250	0	0.000
149130.048	0.000	3.252	0	0.000
149190.061	0.000	3.260	0	0.000
149250.075	0.000	3.260	0	0.000
149310.095	0.000	3.268	0	0.000
149370.079	0.000	3.270	0	0.000
149430.054	0.000	3.270	0	0.000
149490.025	0.000	3.270	0	0.000
149550.034	0.000	3.279	0	0.000
149610.067	0.000	3.280	0	0.000
149670.051	0.000	3.280	0	0.000
149730.028	0.000	3.284	0	0.000
149790.050	0.000	3.290	0	0.000
149850.040	0.000	3.290	0	0.000
149910.011	0.000	3.290	0	0.000
149970.016	0.000	3.296	0	0.000
150030.068	0.000	3.309	0	0.000
150090.078	0.000	3.310	0	0.000
150150.057	0.000	3.310	0	0.000
150210.047	0.000	3.310	0	0.000
150270.061	0.000	3.320	0	0.000
150330.056	0.000	3.320	0	0.000
150390.035	0.000	3.320	0	0.000
150450.047	0.000	3.320	0	0.000
150510.094	0.000	3.328	0	0.000
150570.069	0.000	3.330	0	0.000
150630.058	0.000	3.330	0	0.000
150690.039	0.000	3.338	0	0.000
150750.052	0.000	3.340	0	0.000
150810.077	0.000	3.340	0	0.000
150870.038	0.000	3.340	0	0.000
150930.002	0.000	3.340	0	0.000
150990.020	0.000	3.350	0	0.000
151050.045	0.000	3.350	0	0.000
151110.066	0.000	3.351	0	0.000
151170.073	0.000	3.360	0	0.000
151230.058	0.000	3.360	0	0.000
151290.069	0.000	3.360	0	0.000
151350.059	0.000	3.360	0	0.000
151410.028	0.000	3.369	0	0.000
151470.036	0.000	3.370	0	0.000
151530.060	0.000	3.370	0	0.000
151590.062	0.000	3.378	0	0.000
151650.079	0.000	3.380	0	0.000
151710.094	0.000	3.390	0	0.000
151770.058	0.000	3.385	0	0.000
151830.014	0.000	3.385	0	0.000
151890.034	0.000	3.390	0	0.000
151950.067	0.000	3.399	0	0.000
152010.066	0.000	3.400	0	0.000
152070.066	0.000	3.400	0	0.000
152130.042	0.000	3.406	0	0.000
152190.070	0.000	3.410	0	0.000
152250.079	0.000	3.410	0	0.000
152310.065	0.000	3.410	0	0.000
152370.050	0.000	3.417	0	0.000
152430.053	0.000	3.423	0	0.000
152490.067	0.000	3.430	0	0.000
152550.057	0.000	3.430	0	0.000
152610.046	0.000	3.430	0	0.000
152670.022	0.000	3.438	0	0.000
152730.030	0.000	3.435	0	0.000
152790.041	0.000	3.433	0	0.000
152850.076	0.000	3.443	0	0.000
152910.083	0.000	3.450	0	0.000
152970.073	0.000	3.450	0	0.000
153030.054	0.000	3.450	0	0.000
153090.082	0.000	3.460	0	0.000
153150.091	0.000	3.460	0	0.000
153210.047	0.000	3.460	0	0.000
153270.027	0.000	3.461	0	0.000
153330.070	0.000	3.470	0	0.000
153390.059	0.000	3.477	0	0.000
153450.049	0.000	3.480	0	0.000
153510.068	0.000	3.480	0	0.000
153570.058	0.000	3.484	0	0.000
153630.042	0.000	3.490	0	0.000
153690.042	0.000	3.490	0	0.000
153750.033	0.000	3.490	0	0.000
153810.022	0.000	3.498	0	0.000
153870.035	0.000	3.502	0	0.000
153930.065	0.000	3.510	0	0.000
153990.069	0.000	3.503	0	0.000
154050.035	0.000	3.504	0	0.000
154110.020	0.000	3.490	0	0.000
154170.024	0.000	3.490	0	0.000
154230.049	0.000	3.490	0	0.000
154290.038	0.000	3.500	0	0.000
154350.047	0.000	3.508	0	0.000
154410.037	0.000	3.510	0	0.000
154470.020	0.000	3.510	0	0.000
154530.026	0.000	3.512	0	0.000
154590.054	0.000	3.520	0	0.000
154650.053	0.000	3.520	0	0.000
154710.054	0.000	3.520	0	0.000
154770.034	0.000	3.524	0	0.000
154830.037	0.000	3.535	0	0.000
154890.071	0.000	3.539	0	0.000
154950.061	0.000	3.533	0	0.000
155010.007	0.000	3.540	0	0.000
155070.035	0.000	3.547	0	0.000
155130.054	0.000	3.550	0	0.000
155190.054	0.000	3.542	0	0.000
155250.015	0.000	3.550	0	0.000
155310.029	0.000	3.560	0	0.000
155370.047	0.000	3.559	0	0.000
155430.033	0.000	3.551	0	0.000
155490.048	0.000	3.560	0	0.000
155550.036	0.000	3.565	0	0.000
155610.035	0.000	3.570	0	0.000
155670.060	0.000	3.562	0	0.000
155730.050	0.000	3.573	0	0.000
155790.049	0.000	3.580	0	0.000
155850.038	0.000	3.589	0	0.000
155910.048	0.000	3.581	0	0.000
155970.018	0.000	3.589	0	0.000
156030.052	0.000	3.593	0	0.000
156090.076	0.000	3.600	0	0.000
156150.051	0.000	3.590	0	0.000
156210.031	0.000	3.600	0	0.000
156270.060	0.000	3.610	0	0.000
156330.059	0.000	3.610	0	0.000
156390.055	0.000	3.610	0	0.000
156450.064	0.000	3.614	0	0.000
156510.058	0.000	3.620	0	0.000
156570.062	0.000	3.620	0	0.000
156630.068	0.000	3.620	0	0.000
156690.071	0.000	3.629	0	0.000
156750.055	0.000	3.636	0	0.000
156810.055	0.000	3.640	0	0.000
156870.059	0.000	3.640	0	0.000
156930.040	0.000	3.640	0	0.000
156990.073	0.000	3.650	0	0.000
157050.063	0.000	3.650	0	0.000
157110.028	0.000	3.650	0	0.000
157170.028	0.000	3.656	0	0.000
157230.066	0.000	3.663	0	0.000
157290.071	0.000	3.670	0	0.000
157350.040	0.000	3.670	0	0.000
157410.036	0.000	3.670	0	0.000
157470.070	0.000	3.678	0	0.000
157530.084	0.000	3.680	0	0.000
157590.078	0.000	3.680	0	0.000
157650.059	0.000	3.682	0	0.000
157710.072	0.000	3.690	0	0.000
157770.062	0.000	3.697	0	0.000
157830.063	0.000	3.693	0	0.000
157890.057	0.000	3.696	0	0.000
157950.031	0.000	3.702	0	0.000
158010.049	0.000	3.710	0	0.000
158070.059	0.000	3.703	0	0.000
158130.039	0.000	3.711	0	0.000
158190.088	0.000	3.720	0	0.000
158250.072	0.000	3.725	0	0.000
158310.037	0.000	3.724	0	0.000
158370.017	0.000	3.721	0	0.000
158430.042	0.000	3.730	0	0.000
158490.075	0.000	3.737	0	0.000
158550.055	0.000	3.737	0	0.000
158610.029	0.000	3.739	0	0.000
158670.024	0.000	3.749	0	0.000
158730.053	0.000	3.756	0	0.000
158790.083	0.000	3.755	0	0.000
158850.048	0.000	3.750	0	0.000
158910.028	0.000	3.760	0	0.000
158970.061	0.000	3.766	0	0.000
159030.051	0.000	3.768	0	0.000
159090.045	0.000	3.766	0	0.000
159150.066	0.000	3.776	0	0.000
159210.074	0.000	3.780	0	0.000
159270.048	0.000	3.780	0	0.000
159330.029	0.000	3.780	0	0.000
159390.054	0.000	3.789	0	0.000
159450.087	0.000	3.795	0	0.000
159510.061	0.000	3.796	0	0.000
159570.046	0.000	3.794	0	0.000
159630.026	0.000	3.808	0	0.000
159690.035	0.000	3.810	0	0.000
159750.024	0.000	3.810	0	0.000
159810.030	0.000	3.810	0	0.000
159870.054	0.000	3.818	0	0.000
159930.048	0.000	3.820	0	0.000
159990.022	0.000	3.827	0	0.000
160050.047	0.000	3.821	0	0.000
160110.027	0.000	3.830	0	0.000
160170.051	0.000	3.838	0	0.000
160230.065	0.000	3.840	0	0.000
160290.050	0.000	3.840	0	0.000
160350.049	0.000	3.845	0	0.000
160410.074	0.000	3.850	0	0.000
160470.063	0.000	3.850	0	0.000
160530.038	0.000	3.852	0	0.000
160590.077	0.000	3.860	0	0.000
160650.077	0.000	3.869	0	0.000
160710.036	0.000	3.870	0	0.000
160770.041	0.000	3.870	0	0.000
160830.021	0.000	3.873	0	0.000
160890.040	0.000	3.880	0	0.000
160950.054	0.000	3.880	0	0.000
161010.029	0.000	3.880	0	0.000
161070.019	0.000	3.889	0	0.000
161130.057	0.000	3.890	0	0.000
161190.082	0.000	3.899	0	0.000
161250.071	0.000	3.900	0	0.000
161310.041	0.000	3.900	0	0.000
161370.001	0.000	3.907	0	0.000
161430.035	0.000	3.907	0	0.000
161490.020	0.000	3.902	0	0.000
161550.035	0.000	3.914	0	0.000
161610.053	0.000	3.922	0	0.000
161670.048	0.000	3.929	0	0.000
161730.062	0.000	3.920	0	0.000
161790.048	0.000	3.926	0	0.000
161850.062	0.000	3.930	0	0.000
161910.081	0.000	3.939	0	0.000
161970.080	0.000	3.940	0	0.000
162030.070	0.000	3.942	0	0.000
162090.054	0.000	3.950	0	0.000
162150.054	0.000	3.952	0	0.000
162210.053	0.000	3.958	0	0.000
162270.048	0.000	3.953	0	0.000
162330.033	0.000	3.965	0	0.000
162390.042	0.000	3.970	0	0.000
162450.051	0.000	3.965	0	0.000
162510.056	0.000	3.967	0	0.000
162570.066	0.000	3.978	0	0.000
162630.065	0.000	3.980	0	0.000
162690.029	0.000	3.980	0	0.000
162750.034	0.000	3.980	0	0.000
162810.049	0.000	3.984	0	0.000
162870.043	0.000	3.990	0	0.000
162930.042	0.000	3.990	0	0.000
162990.032	0.000	3.993	0	0.000
163050.036	0.000	4.003	0	0.000
163110.035	0.000	4.010	0	0.000
163170.060	0.000	4.010	0	0.000
163230.064	0.000	4.010	0	0.000
163290.019	0.000	4.010	0	0.000
163350.029	0.000	4.020	0	0.000
163410.078	0.000	4.020	0	0.000
163470.082	0.000	4.021	0	0.000
163530.057	0.000	4.030	0	0.000
163590.046	0.000	4.035	0	0.000
163650.046	0.000	4.035	0	0.000
163710.030	0.000	4.031	0	0.000
163770.045	0.000	4.040	0	0.000
163830.089	0.000	4.040	0	0.000
163890.044	0.000	4.045	0	0.000
163950.038	0.000	4.046	0	0.000
164010.028	0.000	4.052	0	0.000
164070.057	0.000	4.060	0	0.000
164130.062	0.000	4.060	0	0.000
164190.027	0.000	4.060	0	0.000
164250.021	0.000	4.061	0	0.000
164310.055	0.000	4.070	0	0.000
164370.075	0.000	4.070	0	0.000
164430.025	0.000	4.070	0	0.000
164490.019	0.000	4.080	0	0.000
164550.053	0.000	4.080	0	0.000
164610.038	0.000	4.088	0	0.000
164670.052	0.000	4.080	0	0.000
164730.047	0.000	4.086	0	0.000
164790.036	0.000	4.090	0	0.000
164850.060	0.000	4.090	0	0.000
164910.025	0.000	4.091	0	0.000
164970.059	0.000	4.100	0	0.000
165030.069	0.000	4.108	0	0.000
165090.038	0.000	4.108	0	0.000
165150.008	0.000	4.100	0	0.000
165210.008	0.000	4.110	0	0.000
165270.047	0.000	4.110	0	0.000
165330.046	0.000	4.110	0	0.000
165390.036	0.000	4.118	0	0.000
165450.060	0.000	4.127	0	0.000
165510.060	0.000	4.130	0	0.000
165570.069	0.000	4.130	0	0.000
165630.019	0.000	4.130	0	0.000
165690.034	0.000	4.133	0	0.000
165750.083	0.000	4.140	0	0.000
165810.082	0.000	4.140	0	0.000
165870.062	0.000	4.140	0	0.000
165930.051	0.000	4.146	0	0.000
165990.061	0.000	4.150	0	0.000
166050.045	0.000	4.158	0	0.000
166110.029	0.000	4.151	0	0.000
166170.024	0.000	4.152	0	0.000
166230.024	0.000	4.164	0	0.000
166290.028	0.000	4.170	0	0.000
166350.052	0.000	4.170	0	0.000
166410.047	0.000	4.177	0	0.000
166470.041	0.000	4.182	0	0.000
166530.056	0.000	4.190	0	0.000
166590.075	0.000	4.183	0	0.000
166650.025	0.000	4.192	0	0.000
166710.054	0.000	4.200	0	0.000
166770.084	0.000	4.210	0	0.000
166830.058	0.000	4.210	0	0.000
166890.023	0.000	4.214	0	0.000
166950.067	0.000	4.220	0	0.000
167010.067	0.000	4.228	0	0.000
167070.051	0.000	4.230	0	0.000
167130.066	0.000	4.230	0	0.000
167190.035	0.000	4.239	0	0.000
167250.030	0.000	4.249	0	0.000
167310.054	0.000	4.242	0	0.000
167370.054	0.000	4.251	0	0.000
167430.078	0.000	4.260	0	0.000
167490.058	0.000	4.260	0	0.000
167550.037	0.000	4.260	0	0.000
167610.042	0.000	4.263	0	0.000
167670.031	0.000	4.275	0	0.000
167730.041	0.000	4.280	0	0.000
167790.055	0.000	4.280	0	0.000
167850.035	0.000	4.288	0	0.000
167910.054	0.000	4.293	0	0.000
167970.054	0.000	4.300	0	0.000
168030.043	0.000	4.300	0	0.000
168090.028	0.000	4.302	0	0.000
168150.072	0.000	4.311	0	0.000
168210.056	0.000	4.320	0	0.000
168270.031	0.000	4.312	0	0.000
168330.036	0.000	4.320	0	0.000
168390.035	0.000	4.327	0	0.000
168450.059	0.000	4.338	0	0.000
168510.074	0.000	4.332	0	0.000
168570.043	0.000	4.338	0	0.000
168630.058	0.000	4.344	0	0.000
168690.057	0.000	4.354	0	0.000
168750.047	0.000	4.355	0	0.000
168810.076	0.000	4.360	0	0.000
168870.061	0.000	4.365	0	0.000
168930.036	0.000	4.370	0	0.000
168990.050	0.000	4.370	0	0.000
169050.039	0.000	4.371	0	0.000
169110.044	0.000	4.380	0	0.000
169170.058	0.000	4.389	0	0.000
169230.058	0.000	4.390	0	0.000
169290.032	0.000	4.391	0	0.000
169350.037	0.000	4.400	0	0.000
169410.036	0.000	4.410	0	0.000
169470.056	0.000	4.410	0	0.000
169530.065	0.000	4.412	0	0.000
169590.060	0.000	4.420	0	0.000
169650.059	0.000	4.426	0	0.000
169710.089	0.000	4.430	0	0.000
169770.058	0.000	4.431	0	0.000
169830.058	0.000	4.440	0	0.000
169890.057	0.000	4.444	0	0.000
169950.031	0.000	4.448	0	0.000
170010.061	0.000	4.449	0	0.000
170070.070	0.000	4.454	0	0.000
170130.055	0.000	4.464	0	0.000
170190.044	0.000	4.463	0	0.000
170250.024	0.000	4.469	0	0.000
170310.043	0.000	4.479	0	0.000
170370.058	0.000	4.480	0	0.000
170430.087	0.000	4.486	0	0.000
170490.077	0.000	4.483	0	0.000
170550.056	0.000	4.492	0	0.000
170610.096	0.000	4.500	0	0.000
170670.085	0.000	4.502	0	0.000
170730.075	0.000	4.510	0	0.000
170790.054	0.000	4.518	0	0.000
170850.059	0.000	4.520	0	0.000
170910.058	0.000	4.520	0	0.000
170970.037	0.000	4.530	0	0.000
171030.087	0.000	4.530	0	0.000
171090.087	0.000	4.539	0	0.000
171150.071	0.000	4.541	0	0.000
171210.046	0.000	4.550	0	0.000
171270.050	0.000	4.553	0	0.000
171330.060	0.000	4.560	0	0.000
171390.074	0.000	4.560	0	0.000
171450.073	0.000	4.566	0	0.000
171510.088	0.000	4.570	0	0.000
171570.073	0.000	4.579	0	0.000
171630.047	0.000	4.572	0	0.000
171690.026	0.000	4.584	0	0.000
171750.046	0.000	4.590	0	0.000
171810.045	0.000	4.597	0	0.000
171870.065	0.000	4.597	0	0.000
171930.059	0.000	4.602	0	0.000
171990.079	0.000	4.610	0	0.000
172050.083	0.000	4.613	0	0.000
172110.083	0.000	4.618	0	0.000
172170.067	0.000	4.620	0	0.000
172230.084	0.000	4.630	0	0.000
172290.067	0.000	4.631	0	0.000
172350.061	0.000	4.635	0	0.000
172410.076	0.000	4.636	0	0.000
172470.065	0.000	4.645	0	0.000
172530.049	0.000	4.651	0	0.000
172590.064	0.000	4.660	0	0.000
172650.078	0.000	4.660	0	0.000
172710.042	0.000	4.672	0	0.000
172770.077	0.000	4.680	0	0.000
172830.077	0.000	4.676	0	0.000
172890.056	0.000	4.677	0	0.000
172950.070	0.000	4.688	0	0.000
173010.090	0.000	4.693	0	0.000
173070.060	0.000	4.696	0	0.000
173130.029	0.000	4.698	0	0.000
173190.044	0.000	4.707	0	0.000
173250.058	0.000	4.716	0	0.000
173310.073	0.000	4.712	0	0.000
173370.052	0.000	4.711	0	0.000
173430.051	0.000	4.723	0	0.000
173490.076	0.000	4.730	0	0.000
173550.051	0.000	4.730	0	0.000
173610.045	0.000	4.736	0	0.000
173670.065	0.000	4.743	0	0.000
173730.034	0.000	4.750	0	0.000
173790.038	0.000	4.750	0	0.000
173850.047	0.000	4.755	0	0.000
